id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,jumlah_penduduk_jiwa,luas_hutan_ha,luas_kebun_ha,luas_semak_ha,luas_kering_ha,luas_sawah_ha,luas_tambang_ha,luas_terbangun_ha,luas_air_ha,total_pk_sawah_ton,total_pb_sawah_ton,total_e_sawah_mcal,yield_pk_sawah_ton_ha,yield_pb_sawah_ton_ha,yield_e_sawah_mcal_ha,total_pk_kering_ton,total_pb_kering_ton,total_e_kering_mcal,yield_pk_kering_ton_ha,yield_pb_kering_ton_ha,yield_e_kering_mcal_ha,energi_tersedia_mcal,kebutuhan_energi_mcal,gap_energi_mcal,rasio_energi_kebutuhan,delta_jumlah_penduduk_jiwa,pct_jumlah_penduduk_jiwa,delta_luas_sawah_ha,pct_luas_sawah_ha,delta_luas_kering_ha,pct_luas_kering_ha,delta_total_pk_sawah_ton,pct_total_pk_sawah_ton,delta_total_pb_sawah_ton,pct_total_pb_sawah_ton,delta_total_e_sawah_mcal,pct_total_e_sawah_mcal,delta_yield_pk_sawah_ton_ha,pct_yield_pk_sawah_ton_ha,delta_yield_pb_sawah_ton_ha,pct_yield_pb_sawah_ton_ha,delta_yield_e_sawah_mcal_ha,pct_yield_e_sawah_mcal_ha,delta_total_pk_kering_ton,pct_total_pk_kering_ton,delta_total_pb_kering_ton,pct_total_pb_kering_ton,delta_total_e_kering_mcal,pct_total_e_kering_mcal,delta_yield_pk_kering_ton_ha,pct_yield_pk_kering_ton_ha,delta_yield_pb_kering_ton_ha,pct_yield_pb_kering_ton_ha,delta_yield_e_kering_mcal_ha,pct_yield_e_kering_mcal_ha,delta_energi_tersedia_mcal,pct_energi_tersedia_mcal,delta_kebutuhan_energi_mcal,pct_kebutuhan_energi_mcal,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas,indeks_k2_komposit,indeks_sfai,indeks_akses_informasi
109,Kabaena Tengah,Bombana,2035,19948.23,17833.32,167.49,7949.25,1832.94,0.0,583.11,479.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10902.87,9231.46,20001800.0,5.95,5.04,10912.41,20001800.0,9174194.0,10827606.0,2.1802,6411.49,47.36,0.0,0.0,318.42,21.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1516.19,-12.21,-1283.76,-12.21,-2781530.0,-12.21,-2.25,-27.44,-1.9,-27.38,-4130.86,-27.46,-2781530.0,-12.21,2948646.0,47.36,0.0,-2.5697,0.0,-0.0091,0.0,-27.0139,0.0,0.1895,0.3265,0.3265,0.7047
110,Kep. Masaloka Raya,Bombana,2035,233.52,16.29,0.0,69.21,141.21,0.0,0.0,53.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.3,1010.37,2189162.25,8.45,7.16,15502.88,2189162.25,107393.75,2081768.5,20.3844,106.84,84.34,0.0,0.0,141.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.3,0.0,1010.37,0.0,2189162.25,0.0,8.45,0.0,7.16,0.0,15502.88,0.0,2189162.25,0.0,49133.05,84.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187,0.7187,0.5155
111,Rumbia Tengah,Bombana,2035,7911.7,631.44,0.0,763.47,684.99,0.0,0.0,194.4,67.68,0.0,0.0,0.0,0.0,0.0,0.0,5414.58,4584.52,9933282.0,7.9,6.69,14501.35,9933282.0,3638591.0,6294691.0,2.73,3032.49,62.15,-117.54,-100.0,200.88,41.49,-507.67,-100.0,-323.64,-100.0,-1155399.38,-100.0,-4.32,-100.0,-2.75,-100.0,-9829.84,-100.0,1444.88,36.4,1223.37,36.4,2650685.0,36.4,-0.3,-3.66,-0.25,-3.6,-541.92,-3.6,1495285.62,17.72,1394644.5,62.15,0.0,-1.9199,0.0,-0.004,0.0,-15.9659,0.0,0.1014,0.6153,0.6153,0.8037
112,Poleang Tengah,Bombana,2035,9116.54,9.18,289.08,21.6,2637.18,0.0,1.89,132.3,236.97,0.0,0.0,0.0,0.0,0.0,0.0,23999.86,20320.68,44028816.0,9.1,7.71,16695.42,44028816.0,4192698.0,39836118.0,10.5013,4166.4,84.17,-84.69,-100.0,-239.22,-8.32,-365.79,-100.0,-233.19,-100.0,-832489.12,-100.0,-4.32,-100.0,-2.75,-100.0,-9829.84,-100.0,413.38,1.75,350.01,1.75,758360.0,1.75,0.9,10.98,0.77,11.1,1652.15,10.98,-74129.12,-0.17,1916128.5,84.17,0.0,-2.5399,0.0,-0.003,0.0,-23.1077,0.0,0.1939,0.6297,0.6297,0.6177
113,Tontonunu,Bombana,2035,18489.56,6460.38,756.81,2116.44,6890.76,0.0,0.0,66.15,44.64,0.0,0.0,0.0,0.0,0.0,0.0,63877.09,54084.73,117185400.0,9.27,7.85,17006.16,117185400.0,8503350.0,108682050.0,13.7811,8260.1,80.75,-196.47,-100.0,587.88,9.33,-848.58,-100.0,-540.97,-100.0,-1931268.75,-100.0,-4.32,-100.0,-2.75,-100.0,-9829.84,-100.0,12193.47,23.59,10324.21,23.59,22369472.0,23.59,1.07,13.05,0.91,13.11,1962.89,13.05,20438203.25,21.13,3798821.5,80.75,0.0,-2.876,0.0,-0.0056,0.0,-19.8895,0.0,0.2164,0.406,0.406,0.5309
114,Lantari Jaya,Bombana,2035,39056.14,7828.92,1180.08,20300.22,3401.64,2898.27,0.0,528.21,2724.48,17455.1,11127.63,39725628.0,6.02,3.84,13706.67,23944.81,20274.06,43927812.0,7.04,5.96,12913.72,83653440.0,17961924.0,65691516.0,4.6573,15428.05,65.3,-3480.75,-54.57,556.65,19.57,-10096.83,-36.65,-6436.72,-36.65,-22979112.0,-36.65,1.7,39.35,1.09,39.64,3876.83,39.44,615.89,2.64,521.46,2.64,1129868.0,2.64,-1.16,-14.15,-0.98,-14.12,-2129.55,-14.16,-21849244.0,-20.71,7095364.0,65.3,-3.7602,-4.3726,-0.0103,-0.0209,-15.8695,-23.7699,0.3842,0.381,0.3289,0.3289,0.3798
115,Mata Usu,Bombana,2035,11872.09,20865.87,22.23,9564.48,5119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53150.16,45002.21,97506336.0,10.38,8.79,19047.18,97506336.0,5459976.5,92046359.5,17.8584,3777.84,46.67,0.0,0.0,-897.39,-14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3814.12,7.73,3229.38,7.73,6997144.0,7.73,2.18,26.59,1.85,26.66,4003.91,26.62,6997144.0,7.73,1737432.75,46.67,0.0,-4.5642,0.0,-0.0068,0.0,-21.5493,0.0,0.394,0.1935,0.1935,0.3269
116,Wangi-Wangi,Wakatobi,2035,12222.22,400.05,0.0,3092.4,2232.99,0.0,0.0,1059.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63304.7,53600.09,116135288.0,28.35,24.0,52008.87,116135288.0,5621000.0,110514288.0,20.661,-5141.67,-29.61,0.0,0.0,-177.39,-7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14036.53,28.49,11884.73,28.49,25750632.0,28.49,7.91,38.7,6.69,38.65,14510.78,38.7,25750632.0,28.49,-2364653.0,-29.61,0.0,-1.4555,0.0,-0.0051,0.0,-42.7363,0.0,0.0221,0.6567,0.6567,0.4492
117,Kaledupa,Wakatobi,2035,6663.44,288.27,0.0,247.59,2656.17,0.0,0.0,252.63,3.06,0.0,0.0,0.0,0.0,0.0,0.0,75301.74,63757.98,138144400.0,28.35,24.0,52008.87,138144400.0,3064517.75,135079882.25,45.0787,765.81,12.99,0.0,0.0,95.22,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22955.92,43.85,19436.78,43.85,42113656.0,43.85,7.91,38.7,6.69,38.65,14510.78,38.7,42113656.0,43.85,352196.25,12.99,0.0,-0.1987,0.0,-0.0008,0.0,-43.1429,0.0,-0.1496,0.5732,0.5732,0.2214
118,Tomia,Wakatobi,2035,6013.42,8.55,0.0,500.85,2063.52,0.0,0.0,398.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57165.61,48402.11,104872872.0,27.7,23.46,50822.32,104872872.0,2765571.75,102107300.25,37.9209,734.22,13.91,0.0,0.0,253.62,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20171.25,54.53,17078.99,54.53,37005072.0,54.53,7.26,35.52,6.15,35.53,13324.23,35.53,37005072.0,54.53,337668.25,13.91,0.0,0.2424,0.0,-0.0,0.0,-46.8005,0.0,-0.2629,0.4812,0.4812,0.6351
119,Binongko,Wakatobi,2035,10054.42,281.43,0.0,4568.94,947.34,0.0,0.0,457.29,36.99,0.0,0.0,0.0,0.0,0.0,0.0,26856.85,22739.69,49270084.0,28.35,24.0,52008.87,49270084.0,4624024.5,44646059.5,10.6552,1263.66,14.37,0.0,0.0,-426.78,-31.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1230.17,-4.38,-1041.57,-4.38,-2256800.0,-4.38,7.91,38.7,6.69,38.65,14510.77,38.7,-2256800.0,-4.38,581156.25,14.37,0.0,0.0563,0.0,0.0,0.0,-54.79,0.0,-0.2086,0.4819,0.4819,0.3161
120,Wangi Wangi Selatan,Wakatobi,2035,17837.1,65.79,0.0,5919.21,5085.72,0.0,0.0,1079.55,1.71,0.0,0.0,0.0,0.0,0.0,0.0,144178.86,122076.25,264502576.0,28.35,24.0,52008.88,264502576.0,8203280.0,256299296.0,32.2435,-4826.11,-21.29,0.0,0.0,-245.07,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35217.52,32.32,29818.67,32.32,64608080.0,32.32,7.91,38.7,6.69,38.65,14510.78,38.7,64608080.0,32.32,-2219532.0,-21.29,0.0,-1.1902,0.0,-0.0039,0.0,-43.1679,0.0,-0.0121,0.5064,0.5064,0.2976
121,Kaledupa Selatan,Wakatobi,2035,10226.08,1851.66,0.0,378.18,2961.45,0.0,0.0,273.96,1.35,0.0,0.0,0.0,0.0,0.0,0.0,83956.35,71085.84,154021680.0,28.35,24.0,52008.87,154021680.0,4702974.0,149318706.0,32.7498,1670.78,19.53,0.0,0.0,643.5,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36577.46,77.2,30970.13,77.2,67102960.0,77.2,7.91,38.7,6.69,38.65,14510.77,38.7,67102960.0,77.2,768391.25,19.53,0.0,0.0057,0.0,-0.0,0.0,-43.921,0.0,-0.1794,0.3894,0.3894,0.269
122,Tomia Timur,Wakatobi,2035,7400.89,711.0,0.0,1091.43,1968.3,0.0,0.0,324.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55800.79,47246.54,102369064.0,28.35,24.0,52008.87,102369064.0,3403670.0,98965394.0,30.0761,192.46,2.67,0.0,0.0,87.12,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17349.47,45.12,14689.81,45.12,31828416.0,45.12,7.91,38.7,6.69,38.65,14510.78,38.7,31828416.0,45.12,88512.25,2.67,0.0,0.0651,0.0,-0.0,0.0,-49.9244,0.0,-0.2025,0.4955,0.4955,0.777
123,Togo Binongko,Wakatobi,2035,5472.64,0.0,0.0,3248.1,354.6,0.0,0.0,228.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10052.82,8511.72,18442348.0,28.35,24.0,52008.88,18442348.0,2516868.0,15925480.0,7.3275,496.13,9.97,0.0,0.0,-344.16,-49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4229.83,-29.62,-3581.4,-29.62,-7759824.0,-29.62,7.91,38.7,6.69,38.65,14510.78,38.7,-7759824.0,-29.62,228173.5,9.97,0.0,0.0505,0.0,-0.0,0.0,-55.6004,0.0,-0.2079,0.4624,0.4624,0.2589
124,Lasusua,Kolaka Utara,2035,38373.0,13211.55,140.58,2402.64,7875.45,0.0,2079.0,1135.71,103.86,0.0,0.0,0.0,0.0,0.0,0.0,72541.64,61421.01,133080912.0,9.21,7.8,16898.2,133080912.0,17647742.0,115433170.0,7.541,16363.78,74.35,0.0,0.0,-225.0,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091.44,-1.48,-924.12,-1.48,-2002304.0,-1.48,0.12,1.32,0.1,1.3,222.19,1.33,-2002304.0,-1.48,7525700.0,74.35,0.0,-0.467,0.0,-0.0006,0.0,51.2115,0.0,-0.1189,0.2626,0.2626,0.3663
125,Pakue,Kolaka Utara,2035,24127.84,7940.79,1143.99,45.54,4595.4,0.0,26.01,207.99,1113.39,0.0,0.0,0.0,0.0,0.0,0.0,42377.76,35881.26,77743936.0,9.22,7.81,16917.77,77743936.0,11096396.0,66647540.0,7.0062,10139.5,72.49,0.0,0.0,107.73,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.84,3.89,1341.89,3.89,2907488.0,3.89,0.13,1.43,0.11,1.43,241.76,1.45,2907488.0,3.89,4663158.5,72.49,0.0,-1.4455,0.0,-0.0025,0.0,-9.5372,0.0,-0.0312,0.2939,0.2939,0.1091
126,Batu Putih,Kolaka Utara,2035,34111.48,14265.36,140.85,492.93,6322.23,28.89,1699.47,168.48,547.92,175.54,111.91,399505.81,6.08,3.87,13828.52,54173.04,45868.32,99382872.0,8.57,7.26,15719.59,99782377.81,15687875.0,84094502.81,6.3605,13054.51,62.0,-70.74,-71.0,621.81,10.91,-261.38,-59.82,-166.63,-59.82,-594865.94,-59.82,1.69,38.5,1.07,38.21,3847.87,38.55,2356.22,4.55,1995.02,4.55,4322592.0,4.55,-0.52,-5.72,-0.44,-5.71,-956.42,-5.74,3727726.06,3.88,6003775.0,62.0,-2.5941,-2.7163,-0.0048,-0.0048,-54.4233,-50.4845,0.0705,0.0123,0.2642,0.2642,0.0703
127,Rante Angin,Kolaka Utara,2035,15819.59,4542.3,134.19,92.16,2659.23,62.37,87.84,375.84,384.3,378.97,241.59,862484.56,6.08,3.87,13828.52,22187.33,18786.01,40703648.0,8.34,7.06,15306.55,41566132.56,7275428.5,34290704.06,5.7132,5799.97,57.89,-143.19,-69.66,-384.3,-12.63,-522.49,-57.96,-333.09,-57.96,-1189136.94,-57.96,1.69,38.5,1.07,38.21,3847.87,38.55,-5478.36,-19.8,-4638.53,-19.8,-10050304.0,-19.8,-0.75,-8.25,-0.64,-8.31,-1369.47,-8.21,-11239440.94,-21.28,2667403.0,57.89,-0.2699,-0.4146,-0.0004,-0.0008,52.8695,47.6661,-0.1189,-0.106,0.2823,0.2823,0.3864
128,Kodeoha,Kolaka Utara,2035,19497.52,6208.2,549.9,3919.41,1306.8,1.71,1563.3,158.49,22.14,10.39,6.62,23646.76,6.08,3.87,13828.52,12051.02,10203.6,22108144.0,9.22,7.81,16917.77,22131790.76,8966912.0,13164878.76,2.4682,7888.06,67.95,-58.5,-97.16,-1.26,-0.1,-253.66,-96.07,-161.71,-96.07,-577287.93,-96.07,1.69,38.5,1.07,38.21,3847.87,38.55,160.75,1.35,136.11,1.35,294918.0,1.35,0.13,1.43,0.11,1.43,241.76,1.45,-282369.93,-1.26,3627723.5,67.95,-0.5579,-0.8975,-0.0008,-0.0014,18.9839,35.4618,-0.106,-0.0237,0.2456,0.2456,0.194
129,Ngapa,Kolaka Utara,2035,32542.31,3069.72,3307.5,5657.94,10033.2,0.0,0.0,222.03,3.96,0.0,0.0,0.0,0.0,0.0,0.0,92523.97,78340.05,169739344.0,9.22,7.81,16917.77,169739344.0,14966206.0,154773138.0,11.3415,13007.25,66.58,0.0,0.0,875.79,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9283.11,11.15,7860.02,11.15,17030272.0,11.15,0.13,1.43,0.11,1.43,241.76,1.45,17030272.0,11.15,5982034.0,66.58,0.0,-1.2115,0.0,-0.0019,0.0,29.8402,0.0,0.093,0.2412,0.2412,0.15
130,Wawo,Kolaka Utara,2035,23116.48,21851.91,89.19,783.99,3417.12,3.69,4.41,321.66,53.37,22.42,14.29,51027.22,6.08,3.87,13828.52,28558.53,24180.51,52391916.0,8.36,7.08,15332.18,52442943.22,10631267.0,41811676.22,4.9329,10084.2,77.38,-71.28,-95.08,-783.45,-18.65,-306.35,-93.18,-195.3,-93.18,-697221.78,-93.18,1.69,38.5,1.07,38.21,3847.87,38.55,-9624.65,-25.21,-8149.19,-25.21,-17656828.0,-25.21,-0.73,-8.03,-0.62,-8.05,-1343.83,-8.06,-18354049.78,-25.92,4637719.5,77.38,-0.1595,-0.4003,-0.0004,-0.0005,69.7677,57.77,-0.1579,-0.0347,0.2062,0.2062,0.2649
131,Lambai,Kolaka Utara,2035,13544.13,6735.96,31.23,173.7,1841.67,0.0,913.23,93.33,12.87,0.0,0.0,0.0,0.0,0.0,0.0,15371.38,13014.94,28199482.0,8.35,7.07,15311.91,28199482.0,6228945.5,21970536.5,4.5272,5505.69,68.49,0.0,0.0,-890.91,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9467.77,-38.12,-8016.37,-38.12,-17369058.0,-38.12,-0.74,-8.14,-0.63,-8.18,-1364.1,-8.18,-17369058.0,-38.12,2532066.5,68.49,0.0,-0.442,0.0,-0.0009,0.0,48.0019,0.0,-0.1553,0.2184,0.2184,0.3303
132,Watunohu,Kolaka Utara,2035,12406.72,49.23,1721.7,14.67,42.3,0.0,0.0,153.54,1360.08,0.0,0.0,0.0,0.0,0.0,0.0,390.08,330.28,715621.69,9.22,7.81,16917.77,715621.69,5705852.5,-4990230.81,0.1254,4364.29,54.27,0.0,0.0,-1.62,-3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.15,-2.29,-7.75,-2.29,-16788.81,-2.29,0.13,1.43,0.11,1.43,241.76,1.45,-16788.81,-2.29,2007138.75,54.27,0.0,-0.8475,0.0,-0.0013,0.0,14.2164,0.0,-0.0466,0.5456,0.5456,0.1223
133,Pakue Tengah,Kolaka Utara,2035,22639.71,11450.79,103.23,66.87,4958.1,0.0,0.0,282.24,593.91,0.0,0.0,0.0,0.0,0.0,0.0,45722.51,38713.25,83879992.0,9.22,7.81,16917.77,83879992.0,10411998.0,73467994.0,8.0561,10415.57,85.2,-144.63,-100.0,131.49,2.72,-634.26,-100.0,-404.34,-100.0,-1443500.88,-100.0,-4.39,-100.0,-2.8,-100.0,-9980.65,-100.0,1848.63,4.21,1565.23,4.21,3391368.0,4.21,0.13,1.43,0.11,1.43,241.75,1.45,1947867.12,2.38,4790115.5,85.2,0.0,-2.0483,0.0,-0.0037,0.0,-26.6621,0.0,-0.022,0.2499,0.2499,0.0895
134,Pakue Utara,Kolaka Utara,2035,21874.12,16594.11,299.43,0.0,4734.45,18.36,0.09,302.76,438.21,111.56,71.12,253891.55,6.08,3.87,13828.52,43660.06,36966.98,80096352.0,9.22,7.81,16917.77,80350243.55,10059906.0,70290337.55,7.9872,9994.6,84.13,-97.56,-84.16,-228.69,-4.61,-396.8,-78.05,-252.96,-78.05,-903064.83,-78.06,1.69,38.5,1.07,38.21,3847.87,38.55,-1454.88,-3.22,-1231.82,-3.22,-2669040.0,-3.22,0.13,1.43,0.11,1.43,241.76,1.45,-3572104.83,-4.26,4596518.0,84.13,-2.2259,-2.5098,-0.0043,-0.0042,-43.7844,-34.498,0.0394,-0.0523,0.1583,0.1583,0.085
135,Porehu,Kolaka Utara,2035,32498.23,39853.44,143.01,2105.46,15015.42,0.0,0.0,45.0,18.09,0.0,0.0,0.0,0.0,0.0,0.0,127620.93,108056.66,234126304.0,8.5,7.2,15592.39,234126304.0,14945934.0,219180370.0,15.6649,12249.95,60.5,0.0,0.0,1883.25,14.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8249.53,6.91,6984.89,6.91,15134064.0,6.91,-0.59,-6.49,-0.5,-6.49,-1083.62,-6.5,15134064.0,6.91,5633750.0,60.5,0.0,-3.5051,0.0,-0.0028,0.0,-40.7743,0.0,0.176,0.1666,0.1666,0.0608
136,Katoi,Kolaka Utara,2035,16968.39,8769.78,0.63,2231.73,454.05,0.0,2862.09,138.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4187.15,3545.26,7681514.0,9.22,7.81,16917.77,7681514.0,7803765.0,-122251.0,0.9843,7563.03,80.41,-19.98,-100.0,-517.95,-53.29,-87.62,-100.0,-55.86,-100.0,-199413.31,-100.0,-4.39,-100.0,-2.8,-100.0,-9980.65,-100.0,-4648.33,-52.61,-3935.74,-52.61,-8527570.0,-52.61,0.13,1.43,0.11,1.43,241.76,1.45,-8726983.31,-53.19,3478240.5,80.41,0.0,-0.3788,0.0,-0.0006,0.0,36.0446,0.0,-0.161,0.2127,0.2127,0.2459
137,Tiwu,Kolaka Utara,2035,7788.09,51.12,968.04,988.29,1076.58,0.0,260.1,122.22,85.05,0.0,0.0,0.0,0.0,0.0,0.0,9927.99,8406.03,18213334.0,9.22,7.81,16917.77,18213334.0,3581741.5,14631592.5,5.085,2631.15,51.02,0.0,0.0,768.6,249.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7128.45,254.63,6035.66,254.63,13077455.5,254.63,0.13,1.43,0.11,1.43,241.76,1.45,13077455.5,254.63,1210063.5,51.02,0.0,-1.0121,0.0,-0.002,0.0,11.5514,0.0,-0.4674,0.4103,0.4103,0.1583
138,Tolala,Kolaka Utara,2035,27370.95,21076.11,227.79,801.9,5092.38,0.0,897.57,310.14,182.52,0.0,0.0,0.0,0.0,0.0,0.0,42706.99,36160.01,78347872.0,8.39,7.1,15385.32,78347872.0,12587901.0,65759971.0,6.2241,9941.63,57.04,0.0,0.0,524.43,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.32,2.85,1002.78,2.85,2172680.0,2.85,-0.7,-7.7,-0.6,-7.79,-1290.69,-7.74,2172680.0,2.85,4572159.0,57.04,0.0,-3.0432,0.0,-0.0042,0.0,-49.5049,0.0,0.1225,0.3499,0.3499,0.0271
139,Asera,Konawe Utara,2035,18838.43,135090.54,1827.81,8164.26,3452.22,0.0,0.45,412.38,636.93,0.0,0.0,0.0,0.0,0.0,0.0,21087.23,17854.56,38685472.0,6.11,5.17,11205.97,38685472.0,8663797.0,30021675.0,4.4652,6479.51,52.43,0.0,0.0,-1300.59,-27.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.21,13.18,2079.68,13.18,4506044.0,13.18,2.19,55.87,1.85,55.72,4014.56,55.82,4506044.0,13.18,2979938.0,52.43,0.0,-3.4096,0.0,-0.0072,0.0,-72.5917,0.0,0.1286,0.0676,0.0676,0.2336
140,Wiwirano,Konawe Utara,2035,7117.1,76702.05,11875.05,1023.48,610.56,146.16,42.48,503.82,246.87,755.08,481.36,1718472.88,5.17,3.29,11757.48,3952.66,3346.72,7251335.0,6.47,5.48,11876.53,8969807.88,3273154.75,5696653.12,2.7404,1108.84,18.46,-612.09,-80.72,-1026.81,-62.71,-1817.96,-70.65,-1158.95,-70.65,-4137441.62,-70.65,1.78,52.51,1.13,52.31,4034.55,52.24,-2465.83,-38.42,-2087.82,-38.42,-4523676.0,-38.42,2.55,65.05,2.16,65.06,4685.11,65.15,-8661117.62,-49.12,509958.0,18.46,-1.8049,-2.4417,-0.0083,-0.0121,-68.1433,-63.7956,0.0911,0.2078,0.2423,0.2423,0.1449
141,Langgikima,Konawe Utara,2035,3995.06,3118.95,5625.54,737.28,398.97,0.0,4153.32,33.12,4.59,0.0,0.0,0.0,0.0,0.0,0.0,2019.2,1709.66,3704316.25,5.06,4.29,9284.7,3704316.25,1837327.25,1866989.0,2.0161,960.51,31.65,0.0,0.0,-1318.86,-76.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4714.69,-70.01,-3991.93,-70.01,-8649314.75,-70.01,1.14,29.08,0.97,29.22,2093.28,29.11,-8649314.75,-70.01,441739.0,31.65,0.0,-0.5764,0.0,-0.001,0.0,-53.1938,0.0,-0.0548,0.5956,0.5956,0.2108
142,Molawe,Konawe Utara,2035,4693.45,10060.2,165.6,1940.13,1545.66,0.0,1762.83,317.07,709.2,0.0,0.0,0.0,0.0,0.0,0.0,5993.11,5074.36,10994626.0,3.88,3.28,7113.22,10994626.0,2158518.25,8836107.75,5.0936,1203.6,34.49,0.0,0.0,-874.44,-36.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3493.68,-36.83,-2958.11,-36.83,-6409322.0,-36.83,-0.04,-1.02,-0.04,-1.2,-78.2,-1.09,-6409322.0,-36.83,553535.13,34.49,0.0,-2.7377,0.0,-0.0087,0.0,-61.6164,0.0,0.1274,0.351,0.351,0.4085
143,Lasolo,Konawe Utara,2035,6239.64,14983.29,98.55,532.8,2469.78,0.0,1040.85,295.92,57.15,0.0,0.0,0.0,0.0,0.0,0.0,13593.05,11509.23,24937054.0,5.5,4.66,10096.87,24937054.0,2869608.5,22067445.5,8.6901,1891.6,43.5,0.0,0.0,488.43,24.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826.16,75.01,4933.0,75.01,10688342.0,75.01,1.58,40.31,1.34,40.36,2905.45,40.4,10688342.0,75.01,869942.88,43.5,0.0,-3.7805,0.0,-0.0167,0.0,-62.7209,0.0,0.2446,0.3348,0.3348,0.466
144,Lembo,Konawe Utara,2035,2901.11,5364.63,36.99,285.12,3859.38,0.0,0.0,222.66,207.18,0.0,0.0,0.0,0.0,0.0,0.0,22183.3,18782.6,40696264.0,5.75,4.87,10544.77,40696264.0,1334221.38,39362042.62,30.5019,842.84,40.95,0.0,0.0,-186.75,-4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6322.47,39.86,5353.23,39.86,11598858.0,39.86,1.83,46.68,1.55,46.69,3353.35,46.63,11598858.0,39.86,387621.94,40.95,0.0,-3.3677,0.0,-0.0139,0.0,-62.087,0.0,0.2484,0.3433,0.3433,0.4797
145,Sawa,Konawe Utara,2035,1464.14,139.41,90.18,662.58,2518.29,5.76,0.0,377.01,0.9,18.18,11.59,41368.49,3.16,2.01,7182.03,11485.5,9724.77,21070660.0,4.56,3.86,8367.05,21112028.49,673360.25,20438668.24,31.3532,503.1,52.35,-41.67,-87.86,25.92,1.04,-142.77,-88.7,-91.01,-88.7,-324930.26,-88.71,-0.23,-6.78,-0.15,-6.94,-540.9,-7.0,1715.41,17.56,1452.43,17.56,3146992.0,17.56,0.64,16.33,0.54,16.27,1175.63,16.35,2822061.74,15.43,231378.63,52.35,-2.8024,-2.7074,-0.0093,-0.0038,-58.0932,-56.9139,0.1994,0.1748,0.5433,0.5433,0.6289
