id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas
99,Kabaena Timur,Bombana,2045,0.0,0.7043,0.0,-0.0059,0.0,2.6568,0.0,0.4911
100,Poleang Barat,Bombana,2045,0.0,0.6624,0.0,0.0046,0.0,19.1567,0.0,0.5303
101,Mata Oleo,Bombana,2045,0.8873,0.9085,0.0016,-0.0009,14.0629,12.8322,0.422,0.4736
102,Rarowatu Utara,Bombana,2045,0.3647,-0.2206,-0.0216,-0.0214,-2.718,-6.0116,0.5699,0.589
103,Poleang Utara,Bombana,2045,0.8174,0.7777,0.0049,0.0049,19.6769,19.7704,0.4999,0.5201
104,Poleang Selatan,Bombana,2045,0.0,0.9167,0.0,0.0055,0.0,21.8666,0.0,0.464
105,Poleang Tenggara,Bombana,2045,0.0,0.9706,0.0,0.0018,0.0,17.284,0.0,0.4469
106,Kabaena Selatan,Bombana,2045,0.0,0.6422,0.0,0.0117,0.0,0.599,0.0,0.2911
107,Kabaena Barat,Bombana,2045,0.0,0.7157,0.0,-0.0041,0.0,6.6375,0.0,0.4364
108,Kabaena Utara,Bombana,2045,0.8016,0.7211,-0.0025,-0.0078,6.4084,6.3566,0.4687,0.3666
109,Kabaena Tengah,Bombana,2045,0.0,0.7448,0.0,-0.009,0.0,3.4097,0.0,0.4907
110,Kep. Masaloka Raya,Bombana,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Rumbia Tengah,Bombana,2045,0.0,0.7814,0.0,-0.0052,0.0,2.9642,0.0,0.48
112,Poleang Tengah,Bombana,2045,0.0,0.7917,0.0,0.0039,0.0,20.8618,0.0,0.511
113,Tontonunu,Bombana,2045,0.0,0.8148,0.0,0.0048,0.0,22.464,0.0,0.4974
114,Lantari Jaya,Bombana,2045,0.4105,-0.1722,-0.0103,-0.0202,1.2221,-5.7149,0.6249,0.6122
115,Mata Usu,Bombana,2045,0.0,0.2545,0.0,0.0045,0.0,10.6197,0.0,0.5891
116,Wangi-Wangi,Wakatobi,2045,0.0,0.9703,0.0,0.0023,0.0,40.7119,0.0,0.4229
117,Kaledupa,Wakatobi,2045,0.0,1.2591,0.0,0.0004,0.0,61.8085,0.0,0.3638
118,Tomia,Wakatobi,2045,0.0,1.4468,0.0,-0.0,0.0,30.7929,0.0,0.2866
119,Binongko,Wakatobi,2045,0.0,1.2812,0.0,0.0,0.0,10.703,0.0,0.3437
120,Wangi Wangi Selatan,Wakatobi,2045,0.0,1.0405,0.0,0.0023,0.0,46.243,0.0,0.411
121,Kaledupa Selatan,Wakatobi,2045,0.0,1.2831,0.0,-0.0,0.0,56.1644,0.0,0.3562
122,Tomia Timur,Wakatobi,2045,0.0,1.2859,0.0,-0.0,0.0,23.559,0.0,0.347
123,Togo Binongko,Wakatobi,2045,0.0,1.2806,0.0,-0.0,0.0,8.4252,0.0,0.3447
124,Lasusua,Kolaka Utara,2045,0.0,0.859,0.0,0.001,0.0,103.5518,0.0,0.5056
125,Pakue,Kolaka Utara,2045,0.0,0.6439,0.0,0.0019,0.0,100.6864,0.0,0.4659
126,Batu Putih,Kolaka Utara,2045,0.4666,0.4154,0.0019,0.0017,59.1742,54.7862,0.4178,0.3747
127,Rante Angin,Kolaka Utara,2045,0.9266,0.9073,0.0007,0.0008,57.8444,62.2602,0.529,0.525
128,Kodeoha,Kolaka Utara,2045,0.0,0.765,0.0,0.0017,0.0,115.7341,0.0,0.5008
129,Ngapa,Kolaka Utara,2045,0.0,0.8044,0.0,0.0025,0.0,110.7737,0.0,0.6397
130,Wawo,Kolaka Utara,2045,0.9409,0.919,0.0002,0.0009,39.6417,54.2149,0.5153,0.6018
131,Lambai,Kolaka Utara,2045,0.0,0.8717,0.0,0.0007,0.0,75.0023,0.0,0.4607
132,Watunohu,Kolaka Utara,2045,0.0,0.6786,0.0,0.0012,0.0,123.772,0.0,0.4646
133,Pakue Tengah,Kolaka Utara,2045,0.0,0.5303,0.0,0.0018,0.0,81.6788,0.0,0.4092
134,Pakue Utara,Kolaka Utara,2045,0.53,0.4171,0.0019,0.0015,74.4571,64.3611,0.4279,0.3208
135,Porehu,Kolaka Utara,2045,0.0,0.1773,0.0,0.0034,0.0,36.4522,0.0,0.543
136,Katoi,Kolaka Utara,2045,0.0,0.7981,0.0,0.0003,0.0,123.2442,0.0,0.4307
137,Tiwu,Kolaka Utara,2045,0.0,0.5035,0.0,0.0004,0.0,108.289,0.0,0.0722
138,Tolala,Kolaka Utara,2045,0.0,0.4237,0.0,0.002,0.0,46.7226,0.0,0.5286
139,Asera,Konawe Utara,2045,0.0,0.6481,0.0,0.0006,0.0,-29.7412,0.0,0.4357
140,Wiwirano,Konawe Utara,2045,1.0813,1.0236,-0.0019,-0.0045,-8.098,-5.9438,0.4692,0.5559
141,Langgikima,Konawe Utara,2045,0.0,1.3807,0.0,0.0044,0.0,1.146,0.0,0.3286
142,Molawe,Konawe Utara,2045,0.0,0.3818,0.0,-0.0001,0.0,-27.0959,0.0,0.4627
143,Lasolo,Konawe Utara,2045,0.0,-0.3491,0.0,-0.0038,0.0,-24.583,0.0,0.583
144,Lembo,Konawe Utara,2045,0.0,-0.3393,0.0,-0.0054,0.0,-16.3769,0.0,0.5973
145,Sawa,Konawe Utara,2045,-0.0973,0.0018,-0.0037,0.0034,-9.7939,-8.863,0.5463,0.5216
146,Oheo,Konawe Utara,2045,0.7776,0.8635,-0.0028,-0.0033,-29.8635,-27.7919,0.519,0.4487
147,Andowia,Konawe Utara,2045,0.0,0.3168,0.0,-0.0168,0.0,-38.7128,0.0,0.548
148,Motui,Konawe Utara,2045,-0.3931,-0.2302,-0.0006,-0.0027,-14.0271,-14.7692,0.5964,0.5599
149,Wawolesea,Konawe Utara,2045,0.0,-0.3342,0.0,-0.0044,0.0,-20.9204,0.0,0.5817
150,Lasolo Kepulauan,Konawe Utara,2045,0.0,1.5678,0.0,-0.0015,0.0,-19.1282,0.0,0.3804
151,Landawe,Konawe Utara,2045,1.0929,1.6788,-0.0016,0.0033,-11.2541,0.6297,0.4242,0.2065
152,Kulisusu,Buton Utara,2045,0.0,0.4797,0.0,0.0008,0.0,0.3822,0.0,0.4799
153,Kambowa,Buton Utara,2045,0.0,0.5191,0.0,0.0003,0.0,6.1257,0.0,0.5201
154,Bonegunu,Buton Utara,2045,0.0,0.2473,0.0,0.0061,0.0,3.5981,0.0,0.5181
155,Kulisusu Barat,Buton Utara,2045,0.0917,0.1472,0.003,-0.0026,4.2672,4.2055,0.5364,0.5419
156,Kulisusu Utara,Buton Utara,2045,0.0,0.5417,0.0,-0.0077,0.0,3.5323,0.0,0.5193
157,Wakorumba Utara,Buton Utara,2045,0.0,0.1134,0.0,0.0007,0.0,4.1727,0.0,0.5949
158,Tirawuta,Kolaka Timur,2045,-0.1385,0.0173,0.0024,0.0024,7.8365,11.5255,0.6844,0.6534
159,Loea,Kolaka Timur,2045,-0.1416,0.034,0.003,0.0032,8.6708,12.5798,0.7651,0.6687
160,Ladongi,Kolaka Timur,2045,-0.2958,-0.0158,0.0032,0.0037,6.496,11.0131,0.6798,0.6824
161,Poli Polia,Kolaka Timur,2045,-0.2128,-0.0898,0.0029,0.0038,5.7665,8.8294,0.6983,0.6702
162,Lambandia,Kolaka Timur,2045,-0.2261,-0.1772,-0.0002,0.0008,-0.7513,1.3061,0.6637,0.6707
163,Lalolae,Kolaka Timur,2045,0.4716,0.4903,0.0029,0.0028,26.927,27.8231,0.6119,0.6286
164,Mowewe,Kolaka Timur,2045,0.6819,0.749,0.0022,0.0028,37.7943,37.8763,0.6521,0.5744
165,Uluiwoi,Kolaka Timur,2045,0.0,0.7567,0.0,0.0011,0.0,22.923,0.0,0.5848
166,Tinondo,Kolaka Timur,2045,0.0,0.6872,0.0,0.0018,0.0,25.7106,0.0,0.5992
167,Aere,Kolaka Timur,2045,0.0,0.0033,0.0,0.0036,0.0,8.2456,0.0,0.68
168,Ueesi,Kolaka Timur,2045,0.0,0.5099,0.0,0.0007,0.0,39.6034,0.0,0.5055
169,Dangia,Kolaka Timur,2045,-0.3519,-0.4207,0.0056,0.0024,3.9753,2.9092,0.7088,0.6892
170,Wawonii Barat,Konawe Kepulauan,2045,0.0,1.1197,0.0,-0.0002,0.0,-1.4031,0.0,0.3335
171,Wawonii Utara,Konawe Kepulauan,2045,0.0,1.1156,0.0,0.0011,0.0,4.8422,0.0,0.3493
172,Wawonii Timur Laut,Konawe Kepulauan,2045,0.0,1.0754,0.0,0.0003,0.0,9.4101,0.0,0.3559
173,Wawonii Timur,Konawe Kepulauan,2045,0.0,1.0883,0.0,0.0007,0.0,9.365,0.0,0.357
174,Wawonii Tenggara,Konawe Kepulauan,2045,0.0,1.2361,0.0,-0.0074,0.0,10.7922,0.0,0.3409
175,Wawonii Selatan,Konawe Kepulauan,2045,0.0,1.0316,0.0,-0.0004,0.0,-6.5005,0.0,0.3755
176,Wawonii Tengah,Konawe Kepulauan,2045,0.0,1.0742,0.0,-0.003,0.0,-6.1776,0.0,0.3449
177,Sawerigadi,Muna Barat,2045,0.2002,0.2438,0.0027,0.0027,9.8186,7.303,0.5709,0.5549
178,Barangka,Muna Barat,2045,0.0,0.0435,0.0,0.0027,0.0,7.4861,0.0,0.5936
179,Lawa,Muna Barat,2045,0.0,0.1744,0.0,-0.0026,0.0,10.4888,0.0,0.6065
180,Wadaga,Muna Barat,2045,0.0,0.0983,0.0,0.0025,0.0,7.8046,0.0,0.6106
181,Tiworo Selatan,Muna Barat,2045,0.3176,0.3366,0.0011,0.0013,9.9055,9.6758,0.5725,0.5563
182,Maginti,Muna Barat,2045,0.0,0.4635,0.0,-0.0004,0.0,8.5564,0.0,0.5337
183,Tiworo Tengah,Muna Barat,2045,0.0,0.4948,0.0,0.0002,0.0,5.5524,0.0,0.5272
184,Tiworo Utara,Muna Barat,2045,0.0,0.6158,0.0,0.0004,0.0,1.4398,0.0,0.4993
185,Tiworo Kepulauan,Muna Barat,2045,0.0,0.4075,0.0,0.0022,0.0,6.4131,0.0,0.5289
186,Kusambi,Muna Barat,2045,0.0,0.311,0.0,0.0011,0.0,4.959,0.0,0.5385
187,Napano Kusambi,Muna Barat,2045,0.0,0.4786,0.0,0.002,0.0,6.7103,0.0,0.5118
188,Lakudo,Buton Tengah,2045,0.0,0.4837,0.0,0.0024,0.0,24.9811,0.0,0.7413
189,Mawasangka Timur,Buton Tengah,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Mawasangka Tengah,Buton Tengah,2045,0.0,0.8536,0.0,-0.0006,0.0,8.7428,0.0,0.4329
191,Mawasangka,Buton Tengah,2045,0.0,0.9413,0.0,0.0058,0.0,10.7014,0.0,0.4471
192,Talaga Raya,Buton Tengah,2045,0.0,0.8051,0.0,0.0071,0.0,7.5331,0.0,0.3629
193,Gu,Buton Tengah,2045,0.0,0.6475,0.0,0.0009,0.0,14.7752,0.0,0.482
194,Sangia Wambulu,Buton Tengah,2045,0.0,0.3752,0.0,-0.0122,0.0,30.3973,0.0,0.612
195,Batauga,Buton Selatan,2045,0.0,1.2129,0.0,0.0008,0.0,26.8868,0.0,0.4371
196,Sampolawa,Buton Selatan,2045,0.0,1.1968,0.0,-0.0001,0.0,28.3767,0.0,0.4077
197,Lapandewa,Buton Selatan,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Batu Atas,Buton Selatan,2045,0.0,1.0455,0.0,0.0,0.0,1.2295,0.0,0.4158
199,Siompu Barat,Buton Selatan,2045,0.0,1.3831,0.0,0.0005,0.0,20.0179,0.0,0.3641
200,Siompu,Buton Selatan,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Kadatua,Buton Selatan,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Mandonga,Kota Kendari,2045,0.0,-0.3998,0.0,0.0021,0.0,-9.4719,0.0,0.6354
203,Kendari,Kota Kendari,2045,0.0,0.1691,0.0,-0.0003,0.0,-6.9739,0.0,0.5147
204,Baruga,Kota Kendari,2045,-0.1892,-0.2273,-0.0015,-0.0017,-10.9446,-12.1591,0.5748,0.5899
205,Poasia,Kota Kendari,2045,0.0,-0.0293,0.0,-0.001,0.0,-8.8569,0.0,0.5449
206,Kendari Barat,Kota Kendari,2045,0.0,-0.0518,0.0,-0.0003,0.0,-8.5385,0.0,0.5501
207,Abeli,Kota Kendari,2045,0.0,0.0481,0.0,-0.0006,0.0,-7.9724,0.0,0.5352
208,Wua-Wua,Kota Kendari,2045,0.0,-0.0401,0.0,0.0019,0.0,-2.481,0.0,0.5191
209,Kadia,Kota Kendari,2045,0.0,-0.573,0.0,-0.0019,0.0,-16.3647,0.0,0.6443
210,Puuwatu,Kota Kendari,2045,0.0,-1.012,0.0,-0.0024,0.0,-24.7467,0.0,0.8308
211,Kambu,Kota Kendari,2045,0.0,-0.1249,0.0,-0.0012,0.0,-10.3968,0.0,0.5703
212,Nambo,Kota Kendari,2045,0.0,0.1191,0.0,-0.0005,0.0,-7.3621,0.0,0.5202
213,Betoambari,Kota Bau Bau,2045,0.0,1.002,0.0,0.0012,0.0,24.9545,0.0,0.449
214,Wolio,Kota Bau Bau,2045,0.0,0.8713,0.0,0.0019,0.0,24.7928,0.0,0.5521
215,Sorawolio,Kota Bau Bau,2045,0.0,0.8382,0.0,0.0021,0.0,25.2638,0.0,0.4954
216,Bungi,Kota Bau Bau,2045,0.3785,0.4383,0.0031,0.0047,25.1904,26.1228,0.5346,0.5255
217,Kokalukuna,Kota Bau Bau,2045,0.0,0.8123,0.0,0.0015,0.0,31.6883,0.0,0.4386
218,Murhum,Kota Bau Bau,2045,0.0,0.9463,0.0,0.0014,0.0,25.56,0.0,0.4416
219,Lea-Lea,Kota Bau Bau,2045,0.2579,0.3102,0.0034,0.0048,25.5036,25.2206,0.5554,0.5234
220,Batupoaro,Kota Bau Bau,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
